 Number of tacts (im units) = 1
 Number of massive (im units) = 100
 Trajectory File: sinus.txt
 Coef Load Impact: 10
 Command Line: curl 192.168.222.3:9000 > /dev/null 2>&1
cycle , cPeriod , count , procDur , procTime , spb
0,15,19,1.0319485E7,5000000.0,-3.146880197730932
0,16,0,8879610.0,5882352.0,-1.7884288248099856
0,16,1,9194309.0,5882352.0,-1.9396808618352182
0,16,2,1.1564801E7,5882352.0,-2.935871549633478
0,16,3,9341258.0,5882352.0,-2.008543580663935
0,16,4,8948484.0,5882352.0,-1.821984567732917
0,16,5,1.0396148E7,5882352.0,-2.4732144437288293
0,16,6,9658383.0,5882352.0,-2.153534140759812
0,16,7,9032605.0,5882352.0,-1.8626200961423627
0,16,8,1.1022302E7,5882352.0,-2.7272129695030616
0,16,9,9817945.0,5882352.0,-2.2246958572403135
0,16,10,8893194.0,5882352.0,-1.795067571730221
0,16,11,9368984.0,5882352.0,-2.0214148814403936
0,16,12,1.0155975E7,5882352.0,-2.3717061400687927
0,16,13,8982410.0,5882352.0,-1.8384186531439808
0,16,14,1.0556706E7,5882352.0,-2.539774176626853
0,16,15,1.0261973E7,5882352.0,-2.4167985852578413
0,16,16,8943582.0,5882352.0,-1.8196048407594563
0,17,0,1.0194211E7,6666666.0,-1.8444492086743942
0,17,1,1.055507E7,6666666.0,-1.995524203289893
0,17,2,9318570.0,6666666.0,-1.4544057441440867
0,17,3,8951640.0,6666666.0,-1.2799391072869868
0,17,4,1.1564487E7,6666666.0,-2.3921767474000264
0,17,5,9282850.0,6666666.0,-1.437726353042086
0,17,6,8892212.0,6666666.0,-1.2510111068804335
0,17,7,1.1131714E7,6666666.0,-2.226533422404345
0,17,8,9488329.0,6666666.0,-1.53281037570174
0,17,9,8962985.0,6666666.0,-1.285439720954147
0,17,10,1.0531791E7,6666666.0,-1.985935345705733
0,17,11,9832376.0,6666666.0,-1.6874978054120195
0,17,12,9013658.0,6666666.0,-1.309923783489405
0,17,13,1.3570884E7,6666666.0,-3.0869944077255336
0,17,14,1.0033535E7,6666666.0,-1.7754527244638934
0,18,0,9204616.0,6666666.0,-1.400969777195535
0,18,1,1.1003589E7,6666666.0,-2.1762566297726456
0,18,2,9724315.0,6666666.0,-1.6395032099724087
0,18,3,8856075.0,6666666.0,-1.2333258830839735
0,18,4,9277936.0,6666666.0,-1.4354267487753967
0,18,5,1.0161052E7,6666666.0,-1.8302997639201593
0,18,6,8952606.0,6666666.0,-1.2804077430172214
0,18,7,9164736.0,6666666.0,-1.382112616475713
0,18,8,1.0665012E7,6666666.0,-2.0405265092794913
0,18,9,9324157.0,6666666.0,-1.4570088003847694
0,18,10,9150674.0,6666666.0,-1.3754438602704235
0,18,11,1.0164441E7,6666666.0,-1.8317480181030317
0,18,12,9683713.0,6666666.0,-1.6213321208967526
0,18,13,8902185.0,6666666.0,-1.255879177792325
0,18,14,9667500.0,6666666.0,-1.614054832302347
0,19,0,1.0822663E7,5555555.0,-2.8960668397128533
0,19,1,1.0460596E7,5555555.0,-2.7482897801021555
0,19,2,1.0707899E7,5555555.0,-2.8497681467582296
0,19,3,1.2881353E7,5555555.0,-3.652340303122537
0,19,4,1.4194847E7,5555555.0,-4.074032643510374
0,19,5,1.175806E7,5555555.0,-3.2560822054523673
0,19,6,9858005.0,5555555.0,-2.49061582626554
0,19,7,1.0147013E7,5555555.0,-2.616107653106432
0,19,8,1.131222E7,5555555.0,-3.088203912247015
0,19,9,1.1949441E7,5555555.0,-3.3262013780906754
0,19,10,1.5228034E7,5555555.0,-4.379163863359673
0,19,11,1.0715576E7,5555555.0,-2.8528806939806417
0,19,12,9129020.0,5555555.0,-2.1569670707078137
0,19,13,9909638.0,5555555.0,-2.5133033848988386
0,19,14,9913051.0,5555555.0,-2.5147988904595446
0,19,15,8858161.0,5555555.0,-2.0261611799878696
0,19,16,9329156.0,5555555.0,-2.251149038416683
0,19,17,1.0251551E7,5555555.0,-2.6606212512293763
0,20,0,8955768.0,4761904.0,-2.7432219883495272
0,20,1,1.0189353E7,4761904.0,-3.3036597242269323
0,20,2,1.1818299E7,4761904.0,-3.947743375451294
0,20,3,9109582.0,4761904.0,-2.8171781372331473
0,20,4,9776149.0,4761904.0,-3.123871763282642
0,20,5,1.0548026E7,4761904.0,-3.4539055584325515
0,20,6,9217375.0,4761904.0,-2.8682662092194224
0,20,7,9113010.0,4761904.0,-2.818812110601509
0,20,8,1.0629153E7,4761904.0,-3.487180227159267
0,20,9,9292921.0,4761904.0,-2.9037160940825526
0,20,10,8930020.0,4761904.0,-2.7307179577251235
0,20,11,9890578.0,4761904.0,-3.1744103649320583
0,20,12,9567203.0,4761904.0,-3.030043532818654
0,20,13,8934414.0,4761904.0,-2.7328543702103616
0,20,14,9334276.0,4761904.0,-2.9230000237130103
0,20,15,1.038854E7,4761904.0,-3.3877388054651374
0,20,16,8948910.0,4761904.0,-2.7398950458571276
0,20,17,1.0199652E7,4761904.0,-3.3080471862433813
0,20,18,1.0471774E7,4761904.0,-3.4223962499712215
0,20,19,8994402.0,4761904.0,-2.7619165844697706
0,20,20,1.0093406E7,4761904.0,-3.2625710700894723
0,21,0,1.0757807E7,4166666.0,-4.119350597719137
0,21,1,9247744.0,4166666.0,-3.4624711011620644
0,21,2,8898549.0,4166666.0,-3.295305074315525
0,21,3,9987732.0,4166666.0,-3.796781916458913
0,21,4,9639826.0,4166666.0,-3.642805061055174
0,21,5,8997634.0,4166666.0,-3.3433963443445562
0,21,6,9708043.0,4166666.0,-3.6734300249082237
0,21,7,1.0024634E7,4166666.0,-3.8127983666231913
0,21,8,8985151.0,4166666.0,-3.3373669124313414
0,21,9,9858108.0,4166666.0,-3.7400488293456924
0,21,10,1.0307798E7,4166666.0,-3.9337721037281037
0,21,11,9203484.0,4166666.0,-3.4416357284303163
0,21,12,9302112.0,4166666.0,-3.4879287543132658
0,21,13,1.0432673E7,4166666.0,-3.9860690633875784
0,21,14,9086535.0,4166666.0,-3.386096149636628
0,21,15,9006515.0,4166666.0,-3.347680878544544
0,21,16,1.0312171E7,4166666.0,-3.9356141722567575
0,21,17,9589707.0,4166666.0,-3.6201664931546906
0,21,18,9004493.0,4166666.0,-3.346705759943634
0,21,19,9917872.0,4166666.0,-3.7662981018785873
0,21,20,9998527.0,4166666.0,-3.8014733490957497
0,21,21,8759859.0,4166666.0,-3.22708426954164
0,21,22,1.0401148E7,4166666.0,-3.9729258728116457
0,21,23,1.104791E7,4166666.0,-4.234914388744287
0,22,0,8967335.0,4000000.0,-3.5060340302491793
0,22,1,1.0315212E7,4000000.0,-4.114181667673479
0,22,2,1.1189408E7,4000000.0,-4.467471185127696
0,22,3,8817041.0,4000000.0,-3.432628689757517
0,22,4,1.1141643E7,4000000.0,-4.448892473750743
0,22,5,1.0399067E7,4000000.0,-4.149343849969608
0,22,6,8866653.0,4000000.0,-3.456997211816572
0,22,7,8840906.0,4000000.0,-3.4443678167592844
0,22,8,1.0620695E7,4000000.0,-4.240929458307588
0,22,9,9297029.0,4000000.0,-3.662841943174768
0,22,10,8940512.0,4000000.0,-3.4930239910192142
0,22,11,9913344.0,4000000.0,-3.94160185435417
0,22,12,9704951.0,4000000.0,-3.849333556624331
0,22,13,9028834.0,4000000.0,-3.5357167702957626
0,22,14,9950410.0,4000000.0,-3.9578098460058646
0,22,15,1.0131115E7,4000000.0,-4.035972538052142
0,22,16,8918418.0,4000000.0,-3.4822783224058886
0,22,17,1.0288199E7,4000000.0,-4.10279364696008
0,22,18,1.0749368E7,4000000.0,-4.29322939697509
0,22,19,8892757.0,4000000.0,-3.4697643378867142
0,22,20,1.1387129E7,4000000.0,-4.543542492895351
0,22,21,1.0611196E7,4000000.0,-4.23704345158417
0,22,22,8943569.0,4000000.0,-3.4945087061064566
0,22,23,9022202.0,4000000.0,-3.532525550541308
0,22,24,1.0659967E7,4000000.0,-4.256958689216824
0,23,0,9418750.0,4000000.0,-3.719332783307446
0,23,1,8928484.0,4000000.0,-3.4871773336946834
0,23,2,9933393.0,4000000.0,-3.9503762670241516
0,23,3,9798381.0,4000000.0,-3.890943312163718
0,23,4,9188674.0,4000000.0,-3.611928523723296
0,23,5,1.0324292E7,4000000.0,-4.118002877863496
