 Number of tacts (im units) = 1
 Number of massive (im units) = 100
 Command Line curl 192.168.222.7:9000 > /dev/null 2>&1
cycle , cPeriod , count , procDur , procTime , lI , spb
0,31,4,9804669.0,1.25E7,1.2749028039600316,0.10547707628930876
0,31,5,1.1169622E7,1.25E7,1.1191068059420453,0.04887153694633438
0,31,6,1.0609513E7,1.25E7,1.1781879149401109,0.07121456372187154
0,31,7,1.1568821E7,1.25E7,1.0804903974225204,0.03362091155711963
0,32,0,1.0289884E7,1.1111111E7,1.0798091601421358,0.033347007319618226
0,32,1,9296721.0,1.1111111E7,1.1951645101536337,0.0774276884930105
0,32,2,9922743.0,1.1111111E7,1.1197620456359698,0.049125742985530935
0,32,3,1.1643117E7,1.1111111E7,0.9543072529460969,-0.02031177542635642
0,32,4,1.0472053E7,1.1111111E7,1.0610250922144875,0.025725654666122044
0,32,5,1.1224519E7,1.1111111E7,0.9898964044695368,-0.004410253201809205
0,32,6,1.027302E7,1.1111111E7,1.0815817549269835,0.03405935259777809
0,32,7,9312170.0,1.1111111E7,1.1931817181172595,0.07670659049825611
0,32,8,1.0571329E7,1.1111111E7,1.051060940398317,0.021627897104787512
0,33,0,1.200894E7,1.25E7,1.0408912027206398,0.017405338033735188
0,33,1,1.0314485E7,1.25E7,1.2118879420543052,0.08346246438689149
0,33,2,1.4117953E7,1.25E7,0.8853974793654575,-0.05286171874663431
0,33,3,9166462.0,1.25E7,1.363666810597153,0.13470827061704868
0,33,4,8607888.0,1.25E7,1.4521564406971839,0.1620134053942013
0,33,5,9200733.0,1.25E7,1.3585874081988902,0.1330875851000775
0,33,6,1.1121193E7,1.25E7,1.1239801341456803,0.05075863533699809
0,33,7,9648429.0,1.25E7,1.2955477000452613,0.11245340766153941
0,34,0,8862425.0,1.4285714E7,1.611941878210535,0.20734937839493262
0,34,1,9446190.0,1.4285714E7,1.5123254984284669,0.17964527460271495
0,34,2,8466234.0,1.4285714E7,1.6873752839810476,0.22721168344058437
0,34,3,9007093.0,1.4285714E7,1.5860515706898997,0.20031730435732825
0,34,4,1.4279717E7,1.4285714E7,1.000419966306055,1.8235076139666267E-4
0,34,5,1.348582E7,1.4285714E7,1.0593137087696558,0.02502459260230213
0,34,6,1.1093294E7,1.4285714E7,1.2877792655635016,0.10984142826981141
0,35,0,1.184346E7,2.5E7,2.1108696276257106,0.3244614110664417
0,35,1,8786227.0,2.5E7,2.845362406411762,0.4541375892130447
0,35,2,1.0654367E7,2.5E7,2.346455683383161,0.37041235627112207
0,35,3,1.0101386E7,2.5E7,2.474907898777455,0.3935590417354538
0,36,0,1.014633E7,5.0E7,4.927890182952851,0.6926610210985351
0,36,1,1.0354529E7,5.0E7,4.828804864035824,0.6838396555588105
0,37,0,9443178.0,1.0E8,10.589655304601903,1.024881823965306
0,38,0,8841374.0,5.0E7,5.65522960571513,0.7524502422359731
0,38,1,9869805.0,5.0E7,5.065956216966799,0.7046614320372595
0,39,0,9996968.0,2.5E7,2.5007582298953044,0.39807170672538467
0,39,1,9093020.0,2.5E7,2.7493615982368893,0.43923186235764566
0,39,2,9399926.0,2.5E7,2.6595954053255313,0.4248155739998029
0,39,3,1.0865685E7,2.5E7,2.300821347204525,0.361882898140428
0,40,0,8695956.0,1.6666666E7,1.9165996240091372,0.2825313986140787
0,40,1,9210236.0,1.6666666E7,1.8095807751288893,0.25757797368892343
0,40,2,1.1658862E7,1.6666666E7,1.4295276846059246,0.15519257043563975
0,40,3,8950222.0,1.6666666E7,1.8621511287652976,0.2700149246181328
0,40,4,9877716.0,1.6666666E7,1.687299574112072,0.22719219689464445
0,40,5,8542424.0,1.6666666E7,1.951046447706178,0.2902676085756434
